Time,Distance,Motor-1,Motor-2
21:47:21,140.98,74.92494035581886,56.99017460043837
21:47:21,140.51,74.98497255707105,56.94514342763379
21:47:21,140.06,74.98523083822138,56.909346949539184
21:47:21,139.63,74.98523830979306,56.90638878436602
21:47:21,139.31,74.98523830979306,56.90638878436602
21:47:21,139.01,74.98523830979306,56.90638878436602
21:47:21,138.71,74.98523830979306,56.90638878436602
21:47:21,138.41,74.98523830979306,56.90638878436602
21:47:22,138.04,74.98523830979306,56.90638878436602
21:47:22,137.82,74.98523830979306,56.90638878436602
21:47:22,137.82,74.98523830979306,56.90638878436602
21:47:22,137.82,74.98523830979306,56.90638878436602
21:47:22,132.58,74.98523830979306,56.90638878436602
21:47:22,127.61,74.98523830979306,56.90638878436602
21:47:22,122.88,74.98523830979306,56.90638878436602
21:47:23,118.39,74.98523830979306,56.90638878436602
21:47:23,114.12,74.98523830979306,56.90638878436602
21:47:23,110.09,74.98523830979306,56.90638878436602
21:47:23,106.24,74.98523830979306,56.90638878436602
21:47:23,102.6,74.98523830979306,56.90638878436602
21:47:23,99.17,74.98523830979306,56.90638878436602
21:47:23,95.69,74.98523830979306,56.90638878436602
21:47:23,92.59,74.98523830979306,56.90638878436602
21:47:24,89.64,74.98523830979306,56.90638878436602
21:47:24,86.85,74.98523830979306,56.90638878436602
21:47:24,84.16,74.98523830979306,56.90638878436602
21:47:24,81.6,74.98523830979306,56.90638878436602
21:47:24,79.28,74.98523830979306,56.90638878436602
21:47:24,76.72,74.98523830979306,56.90638878436602
21:47:24,74.54,74.98523830979306,56.90638878436602
21:47:25,72.44,74.98523830979306,56.90638878436602
21:47:25,70.45,74.98523830979306,56.90638878436602
21:47:25,68.56,74.98523830979306,56.90638878436602
21:47:25,66.85,74.98523830979306,56.90638878436602
21:47:25,65.11,74.98523830979306,56.90638878436602
21:47:25,63.45,74.98523830979306,56.90638878436602
21:47:25,61.83,74.98523830979306,56.90638878436602
21:47:25,60.38,74.98523830979306,56.90638878436602
21:47:26,58.99,75.03779463183264,56.99319988744915
21:47:26,57.71,75.43146719384255,57.13402737337972
21:47:26,56.46,75.96994078642479,57.2891272208421
21:47:26,55.3,76.54565450803176,57.44738880513717
21:47:26,54.18,77.15375302072891,57.614200963411676
21:47:26,53.09,77.76828226842326,57.79150446216904
21:47:26,52.1,78.33220044352409,57.967398580940014
21:47:26,51.14,78.89184465038647,58.15389180762362
21:47:27,50.21,79.45318423844397,58.352381492361424
21:47:27,49.32,80.01525449387745,58.24967258626549
21:47:27,48.49,80.56853743409708,58.07997948611427
21:47:27,47.72,81.11410438841965,57.93425744135193
21:47:27,46.96,81.69112941135134,57.8000290025317
21:47:27,46.24,82.28219491253682,57.6806530399583
21:47:27,45.53,82.91994543906839,57.56959997156338
21:47:27,44.9,83.5482849063813,57.4761244828116
21:47:28,44.25,84.27302024884747,57.38432026417416
21:47:28,43.63,85.05141942889983,57.30090718013363
21:47:28,43.06,85.85843260263064,57.22768540437474
21:47:28,42.5,86.75624001417734,57.158963589735265
21:47:28,42.01,87.64834317662377,57.10152099347967
21:47:28,41.5,88.71233296043849,57.044624605194805
21:47:28,41.03,89.85689367596001,56.99522549595804
21:47:28,40.63,91.01021844474386,56.95615105833714
21:47:29,40.18,92.47115758245772,56.917580021772686
21:47:29,39.74,92.7757542900086,56.90638878436602
21:47:29,39.34,92.7757542900086,56.90638878436602
21:47:29,38.96,92.7757542900086,56.90638878436602
21:47:29,38.6,92.7757542900086,56.90638878436602
21:47:29,38.26,92.7757542900086,56.90638878436602
21:47:29,37.93,92.7757542900086,56.90638878436602
21:47:29,37.61,92.7757542900086,56.90638878436602
21:47:30,37.31,92.7757542900086,56.90638878436602
21:47:30,37.01,92.7757542900086,56.90638878436602
21:47:30,36.74,92.7757542900086,56.90638878436602
21:47:30,36.48,92.7757542900086,56.90638878436602
21:47:30,36.21,92.7757542900086,56.90638878436602
21:47:30,35.95,92.7757542900086,56.90638878436602
21:47:30,35.7,92.7757542900086,56.90638878436602
21:47:30,35.46,92.7757542900086,56.90638878436602
21:47:31,35.26,92.7757542900086,56.90638878436602
21:47:31,35.05,92.7757542900086,56.90638878436602
21:47:31,34.87,92.7757542900086,56.90638878436602
21:47:31,34.72,92.7757542900086,56.90638878436602
21:47:31,34.58,92.7757542900086,56.90638878436602
21:47:31,34.4,92.7757542900086,56.90638878436602
21:47:31,34.25,92.7757542900086,56.90638878436602
21:47:31,34.11,92.7757542900086,56.90638878436602
21:47:32,33.97,92.7757542900086,56.90638878436602
21:47:32,33.84,92.7757542900086,56.90638878436602
21:47:32,33.7,92.7757542900086,56.90638878436602
21:47:32,33.69,92.7757542900086,56.90638878436602
21:47:32,33.56,92.7757542900086,56.90638878436602
21:47:32,33.46,92.7757542900086,56.90638878436602
21:47:32,33.34,92.7757542900086,56.90638878436602
21:47:32,33.23,92.7757542900086,56.90638878436602
21:47:33,33.14,92.7757542900086,56.90638878436602
21:47:33,33.04,92.7757542900086,56.90638878436602
21:47:33,32.94,92.7757542900086,56.90638878436602
21:47:33,32.86,92.7757542900086,56.90638878436602
21:47:33,32.76,92.7757542900086,56.90638878436602
21:47:33,32.8,92.7757542900086,56.90638878436602
21:47:33,32.8,92.7757542900086,56.90638878436602
21:47:34,32.8,92.7757542900086,56.90638878436602
21:47:34,37.86,92.7757542900086,56.90638878436602
21:47:34,42.61,86.57060272496093,57.1722073802702
21:47:34,47.2,81.50421010211493,57.84145867865563
21:47:34,51.45,78.70928708582143,58.09178481446339
21:47:34,55.62,76.38123497998463,57.402317707690685
21:47:34,55.62,76.38123497998463,57.402317707690685
21:47:35,55.62,76.38123497998463,57.402317707690685
21:47:35,66.17,74.98523830979306,56.90638878436602
21:47:35,76.17,74.98523830979306,56.90638878436602
21:47:35,85.69,74.98523830979306,56.90638878436602
21:47:35,94.88,74.98523830979306,56.90638878436602
21:47:35,103.47,74.98523830979306,56.90638878436602
21:47:36,103.47,74.98523830979306,56.90638878436602
21:47:36,103.47,74.98523830979306,56.90638878436602
21:47:36,111.63,74.98523830979306,56.90638878436602
21:47:36,111.63,74.98523830979306,56.90638878436602
